ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,YEARS_BIRTH,YEARS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5037007,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,56.04,-1000.67,1,0,1,0,,1.0
5037008,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,56.04,-1000.67,1,0,1,0,,1.0
5150487,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,53.15,5.93,1,0,0,0,Drivers,2.0
5037021,F,Y,N,0,180000.0,State servant,Secondary / secondary special,Married,Municipal apartment,59.49,10.36,1,0,0,0,Core staff,2.0
5037037,M,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,61.75,-1000.67,1,0,0,0,,2.0
5146165,F,Y,Y,0,162000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,50.0,8.27,1,0,1,0,Managers,2.0
5146547,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.81,3.52,1,0,0,0,Medicine staff,2.0
5146549,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.81,3.52,1,0,0,0,Medicine staff,2.0
5146550,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.81,3.52,1,0,0,0,Medicine staff,2.0
5146551,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.81,3.52,1,0,0,0,Medicine staff,2.0
5146553,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.81,3.52,1,0,0,0,Medicine staff,2.0
5037046,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,With parents,44.58,8.52,1,0,0,0,Core staff,2.0
5037047,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,With parents,44.58,8.52,1,0,0,0,Core staff,2.0
5146574,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,With parents,44.58,8.52,1,0,0,0,Core staff,2.0
5146580,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,With parents,44.58,8.52,1,0,0,0,Core staff,2.0
5146581,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,With parents,44.58,8.52,1,0,0,0,Core staff,2.0
5146582,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,With parents,44.58,8.52,1,0,0,0,Core staff,2.0
5037061,F,N,Y,0,180000.0,Pensioner,Higher education,Separated,House / apartment,65.18,-1000.67,1,0,0,0,,1.0
5037062,F,N,Y,0,180000.0,Pensioner,Higher education,Separated,House / apartment,65.18,-1000.67,1,0,0,0,,1.0
5139703,F,N,Y,0,180000.0,Pensioner,Higher education,Separated,House / apartment,65.18,-1000.67,1,0,0,0,,1.0
5139704,F,N,Y,0,180000.0,Pensioner,Higher education,Separated,House / apartment,65.18,-1000.67,1,0,0,0,,1.0
5037063,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,50.64,16.53,1,0,1,0,Medicine staff,2.0
5037064,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,50.64,16.53,1,0,1,0,Medicine staff,2.0
5037065,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,50.64,16.53,1,0,1,0,Medicine staff,2.0
5139891,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,50.64,16.53,1,0,1,0,Medicine staff,2.0
5139892,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,50.64,16.53,1,0,1,0,Medicine staff,2.0
5139923,M,Y,Y,1,189000.0,Working,Incomplete higher,Married,House / apartment,41.88,6.85,1,0,1,0,,3.0
5139924,M,Y,Y,1,189000.0,Working,Incomplete higher,Married,House / apartment,41.88,6.85,1,0,1,0,,3.0
5146174,F,Y,Y,2,180000.0,Working,Higher education,Single / not married,Municipal apartment,28.58,8.27,1,0,0,0,Laborers,3.0
5140123,F,Y,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,50.57,5.76,1,0,0,0,Core staff,1.0
5145905,F,N,Y,0,193500.0,Working,Higher education,Married,House / apartment,57.61,19.95,1,0,0,0,High skill tech staff,2.0
5037113,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,35.58,2.35,1,0,1,0,Sales staff,3.0
5037120,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.75,-1000.67,1,0,1,0,,2.0
5139456,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.75,-1000.67,1,0,1,0,,2.0
5139461,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.75,-1000.67,1,0,1,0,,2.0
5139465,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.75,-1000.67,1,0,1,0,,2.0
5139975,F,N,Y,1,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,33.15,2.76,1,1,0,0,Core staff,3.0
5037125,M,Y,N,0,180000.0,Working,Higher education,Married,With parents,31.96,6.1,1,0,1,0,Core staff,2.0
5037132,F,N,Y,1,85500.0,Working,Secondary / secondary special,Separated,House / apartment,42.15,3.1,1,0,0,0,Cooking staff,2.0
5037133,F,N,Y,0,144000.0,State servant,Higher education,Married,House / apartment,51.82,12.19,1,0,0,0,,2.0
5037136,F,N,Y,0,144000.0,State servant,Higher education,Married,House / apartment,51.82,12.19,1,0,0,0,,2.0
5037138,F,N,Y,0,238500.0,Working,Higher education,Married,House / apartment,46.58,13.61,1,0,1,0,Core staff,2.0
5146455,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.21,4.93,1,0,0,0,Waiters/barmen staff,2.0
5146456,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.21,4.93,1,0,0,0,Waiters/barmen staff,2.0
5037153,F,N,Y,1,225000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,43.56,10.94,1,0,0,0,,2.0
5146510,F,N,Y,1,225000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,43.56,10.94,1,0,0,0,,2.0
5146512,F,N,Y,1,225000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,43.56,10.94,1,0,0,0,,2.0
5146513,F,N,Y,1,225000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,43.56,10.94,1,0,0,0,,2.0
5037157,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.63,-1000.67,1,0,1,0,,2.0
5037158,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.63,-1000.67,1,0,1,0,,2.0
5139322,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.63,-1000.67,1,0,1,0,,2.0
5139323,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.63,-1000.67,1,0,1,0,,2.0
5139328,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.63,-1000.67,1,0,1,0,,2.0
5139498,F,N,Y,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,38.38,8.36,1,0,1,1,Private service staff,1.0
5139500,F,N,Y,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,38.38,8.36,1,0,1,1,Private service staff,1.0
5139501,F,N,Y,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,38.38,8.36,1,0,1,1,Private service staff,1.0
5139503,F,N,Y,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,38.38,8.36,1,0,1,1,Private service staff,1.0
5139506,F,N,Y,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,38.38,8.36,1,0,1,1,Private service staff,1.0
5037161,M,Y,Y,1,171000.0,Commercial associate,Incomplete higher,Married,House / apartment,39.45,16.77,1,0,0,0,Managers,3.0
5037163,M,Y,Y,1,171000.0,Commercial associate,Incomplete higher,Married,House / apartment,39.45,16.77,1,0,0,0,Managers,3.0
5037170,F,N,Y,0,162000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,60.09,9.52,1,0,0,0,Accountants,2.0
5037172,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,47.08,13.19,1,0,0,0,Core staff,2.0
5145948,F,N,Y,1,337500.0,Commercial associate,Higher education,Single / not married,House / apartment,39.47,1.18,1,0,0,0,Accountants,2.0
5037180,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,40.8,3.44,1,0,0,0,Laborers,2.0
5146596,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,40.8,3.44,1,0,0,0,Laborers,2.0
5146597,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,40.8,3.44,1,0,0,0,Laborers,2.0
5146598,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,40.8,3.44,1,0,0,0,Laborers,2.0
5146599,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,40.8,3.44,1,0,0,0,Laborers,2.0
5146601,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,40.8,3.44,1,0,0,0,Laborers,2.0
5139735,F,Y,N,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,57.34,-1000.67,1,0,0,0,,1.0
5139986,F,Y,Y,0,405000.0,Working,Incomplete higher,Civil marriage,House / apartment,34.13,5.69,1,1,0,0,Sales staff,2.0
5150181,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,55.63,-1000.67,1,0,0,0,,2.0
5037195,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.6,-1000.67,1,0,0,0,,1.0
5037201,F,N,Y,0,243000.0,Pensioner,Secondary / secondary special,Married,House / apartment,26.57,-1000.67,1,0,0,1,,2.0
5037207,M,N,Y,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,34.47,5.04,1,1,1,0,Drivers,5.0
5037212,M,Y,Y,0,292500.0,State servant,Higher education,Married,House / apartment,34.73,6.49,1,0,0,0,High skill tech staff,2.0
5037220,M,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,46.71,6.24,1,0,0,0,,2.0
5037227,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,54.44,0.65,1,0,0,0,Sales staff,2.0
5037228,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,54.44,0.65,1,0,0,0,Sales staff,2.0
5037234,F,N,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,31.54,4.45,1,0,1,0,,2.0
5037235,F,N,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,31.54,4.45,1,0,1,0,,2.0
5037250,M,N,N,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,32.1,9.96,1,0,1,0,Laborers,1.0
5037251,F,N,Y,0,121500.0,Pensioner,Incomplete higher,Civil marriage,House / apartment,51.89,-1000.67,1,0,0,0,,2.0
5037253,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,45.21,0.62,1,0,0,0,Medicine staff,2.0
5037257,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,41.76,7.29,1,0,0,0,Core staff,2.0
5037261,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.87,1.23,1,0,0,0,Medicine staff,2.0
5037264,F,Y,Y,1,135000.0,State servant,Higher education,Married,House / apartment,41.76,18.24,1,0,0,0,Core staff,3.0
5037269,F,N,Y,0,90000.0,Pensioner,Higher education,Married,House / apartment,61.5,-1000.67,1,0,0,0,,2.0
5037281,M,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.68,-1000.67,1,0,0,0,,2.0
5037284,F,N,N,1,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,33.09,8.66,1,0,0,0,,3.0
5037287,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,35.97,6.54,1,0,0,0,,2.0
5037288,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,35.97,6.54,1,0,0,0,,2.0
5037296,F,N,Y,0,265500.0,State servant,Higher education,Married,House / apartment,48.28,15.24,1,0,0,0,Managers,2.0
5037298,F,N,Y,1,180000.0,Working,Higher education,Married,House / apartment,28.33,6.71,1,1,0,0,High skill tech staff,3.0
5037301,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,52.88,13.21,1,1,1,0,Managers,2.0
5037303,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,30.22,2.7,1,1,1,0,Core staff,1.0
5037306,F,N,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.3,-1000.67,1,0,0,0,,2.0
5038510,F,N,Y,0,103500.0,Working,Incomplete higher,Married,House / apartment,32.48,12.56,1,0,0,0,Laborers,2.0
5038511,F,N,Y,0,103500.0,Working,Incomplete higher,Married,House / apartment,32.48,12.56,1,0,0,0,Laborers,2.0
5038513,F,N,Y,0,103500.0,Working,Incomplete higher,Married,House / apartment,32.48,12.56,1,0,0,0,Laborers,2.0
5038528,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.78,-1000.67,1,0,0,0,,2.0
5038530,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.78,-1000.67,1,0,0,0,,2.0
5038535,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,43.99,8.3,1,1,0,0,Cooking staff,2.0
5038542,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,25.97,3.13,1,0,0,0,Laborers,2.0
5038545,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,25.97,3.13,1,0,0,0,Laborers,2.0
5038547,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,25.97,3.13,1,0,0,0,Laborers,2.0
5038555,M,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,40.47,3.21,1,0,0,0,Drivers,4.0
5038556,M,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,40.47,3.21,1,0,0,0,Drivers,4.0
5038571,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,66.65,-1000.67,1,0,0,0,,2.0
5038578,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,66.65,-1000.67,1,0,0,0,,2.0
5038579,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,66.65,-1000.67,1,0,0,0,,2.0
5038582,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,66.65,-1000.67,1,0,0,0,,2.0
5038586,F,N,Y,2,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,31.53,0.63,1,0,0,1,Cooking staff,4.0
5038587,F,N,Y,2,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,31.53,0.63,1,0,0,1,Cooking staff,4.0
5038589,F,Y,Y,1,54000.0,Working,Secondary / secondary special,Married,House / apartment,46.07,0.88,1,0,0,0,,3.0
5038591,F,Y,Y,1,54000.0,Working,Secondary / secondary special,Married,House / apartment,46.07,0.88,1,0,0,0,,3.0
5038592,F,Y,Y,1,54000.0,Working,Secondary / secondary special,Married,House / apartment,46.07,0.88,1,0,0,0,,3.0
5038593,F,Y,Y,1,54000.0,Working,Secondary / secondary special,Married,House / apartment,46.07,0.88,1,0,0,0,,3.0
5038596,M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,28.36,4.63,1,0,0,0,Drivers,2.0
5038598,M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,28.36,4.63,1,0,0,0,Drivers,2.0
5038603,F,N,Y,2,180000.0,State servant,Higher education,Married,House / apartment,30.19,9.8,1,0,0,0,Core staff,4.0
5038604,F,N,Y,2,180000.0,State servant,Higher education,Married,House / apartment,30.19,9.8,1,0,0,0,Core staff,4.0
5038607,F,N,Y,2,180000.0,State servant,Higher education,Married,House / apartment,30.19,9.8,1,0,0,0,Core staff,4.0
5038611,F,N,N,1,112500.0,Commercial associate,Higher education,Married,With parents,33.78,8.96,1,0,0,0,Core staff,3.0
5038619,F,N,N,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,66.7,-1000.67,1,0,0,0,,2.0
5038622,F,N,N,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,66.7,-1000.67,1,0,0,0,,2.0
5038623,F,N,N,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,66.7,-1000.67,1,0,0,0,,2.0
5038627,F,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,54.54,16.39,1,0,0,0,Laborers,2.0
5038628,F,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,54.54,16.39,1,0,0,0,Laborers,2.0
5038632,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.5,-1000.67,1,0,1,0,,2.0
5038637,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.5,-1000.67,1,0,1,0,,2.0
5038642,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.5,-1000.67,1,0,1,0,,2.0
5038644,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,36.67,1.04,1,0,0,0,,1.0
5038647,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,36.67,1.04,1,0,0,0,,1.0
5038648,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,36.67,1.04,1,0,0,0,,1.0
5038649,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,36.67,1.04,1,0,0,0,,1.0
5038652,F,N,Y,3,112500.0,Working,Higher education,Married,House / apartment,38.05,14.81,1,0,0,0,,5.0
5038653,F,N,Y,3,112500.0,Working,Higher education,Married,House / apartment,38.05,14.81,1,0,0,0,,5.0
5038655,M,N,Y,0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,64.28,-1000.67,1,0,0,0,,2.0
5038660,M,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,28.44,2.96,1,0,1,0,Sales staff,3.0
5038661,M,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,28.44,2.96,1,0,1,0,Sales staff,3.0
5038663,M,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,28.44,2.96,1,0,1,0,Sales staff,3.0
5038667,M,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,28.44,2.96,1,0,1,0,Sales staff,3.0
5038668,M,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,28.44,2.96,1,0,1,0,Sales staff,3.0
5038677,F,N,Y,0,67500.0,Working,Higher education,Married,House / apartment,29.39,2.96,1,1,1,0,,2.0
5038678,F,N,Y,0,67500.0,Working,Higher education,Married,House / apartment,29.39,2.96,1,1,1,0,,2.0
5038688,F,Y,N,0,240750.0,State servant,Secondary / secondary special,Civil marriage,With parents,48.47,21.31,1,0,0,0,Laborers,2.0
5038691,F,Y,N,0,240750.0,State servant,Secondary / secondary special,Civil marriage,With parents,48.47,21.31,1,0,0,0,Laborers,2.0
5038700,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,46.84,2.8,1,0,0,0,Core staff,2.0
5038711,F,N,Y,0,238500.0,Working,Secondary / secondary special,Married,House / apartment,60.95,39.82,1,0,0,0,High skill tech staff,2.0
5038712,F,N,Y,0,238500.0,Working,Secondary / secondary special,Married,House / apartment,60.95,39.82,1,0,0,0,High skill tech staff,2.0
5038713,F,N,Y,0,238500.0,Working,Secondary / secondary special,Married,House / apartment,60.95,39.82,1,0,0,0,High skill tech staff,2.0
5038715,M,Y,Y,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,26.14,3.13,1,1,0,0,,1.0
5038716,M,Y,Y,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,26.14,3.13,1,1,0,0,,1.0
5038719,M,Y,Y,1,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,42.45,-1000.67,1,0,0,0,,3.0
5038720,M,Y,Y,1,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,42.45,-1000.67,1,0,0,0,,3.0
5038721,M,Y,Y,1,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,42.45,-1000.67,1,0,0,0,,3.0
5038723,M,Y,Y,1,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,42.45,-1000.67,1,0,0,0,,3.0
5038728,M,Y,Y,0,184500.0,State servant,Higher education,Married,House / apartment,38.13,0.46,1,0,0,0,Managers,2.0
5038748,M,Y,Y,2,157500.0,Commercial associate,Higher education,Married,With parents,38.88,1.72,1,0,0,0,Drivers,4.0
5038754,M,Y,Y,2,157500.0,Commercial associate,Higher education,Married,With parents,38.88,1.72,1,0,0,0,Drivers,4.0
5038764,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,37.65,14.3,1,0,0,0,Laborers,3.0
5038768,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,37.65,14.3,1,0,0,0,Laborers,3.0
5038769,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,37.65,14.3,1,0,0,0,Laborers,3.0
5038770,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,37.65,14.3,1,0,0,0,Laborers,3.0
5038771,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,37.65,14.3,1,0,0,0,Laborers,3.0
5038772,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,37.65,14.3,1,0,0,0,Laborers,3.0
5038774,F,N,Y,0,81000.0,State servant,Higher education,Widow,House / apartment,53.26,18.39,1,0,0,0,High skill tech staff,1.0
5038775,F,N,Y,0,81000.0,State servant,Higher education,Widow,House / apartment,53.26,18.39,1,0,0,0,High skill tech staff,1.0
5038776,F,N,Y,0,81000.0,State servant,Higher education,Widow,House / apartment,53.26,18.39,1,0,0,0,High skill tech staff,1.0
5038777,F,N,Y,0,81000.0,State servant,Higher education,Widow,House / apartment,53.26,18.39,1,0,0,0,High skill tech staff,1.0
5038785,M,Y,Y,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,37.1,3.63,1,0,0,0,Drivers,2.0
5038788,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.31,-1000.67,1,0,0,0,,2.0
5038792,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.31,-1000.67,1,0,0,0,,2.0
5038808,M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,34.68,14.72,1,0,0,1,Laborers,2.0
5038813,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,53.06,2.04,1,0,0,0,,2.0
5038818,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,53.06,2.04,1,0,0,0,,2.0
5038844,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.59,4.3,1,1,1,0,Sales staff,2.0
5038852,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,67.58,-1000.67,1,0,0,0,,2.0
5038856,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,67.58,-1000.67,1,0,0,0,,2.0
5038858,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,67.58,-1000.67,1,0,0,0,,2.0
5038860,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,67.58,-1000.67,1,0,0,0,,2.0
5038861,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,67.58,-1000.67,1,0,0,0,,2.0
5038877,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,45.33,5.47,1,0,0,0,Core staff,1.0
5038894,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.7,-1000.67,1,0,1,0,,2.0
5038904,F,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,30.23,6.63,1,0,0,0,Laborers,3.0
5038926,F,N,Y,0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.07,-1000.67,1,0,0,0,,2.0
5038930,F,N,Y,0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.07,-1000.67,1,0,0,0,,2.0
5038932,F,N,Y,0,94500.0,Commercial associate,Higher education,Separated,House / apartment,39.86,17.31,1,0,1,0,Medicine staff,1.0
5038937,F,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,57.86,13.39,1,1,1,0,,1.0
5041057,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,46.07,4.27,1,0,0,0,Laborers,3.0
5041058,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,46.07,4.27,1,0,0,0,Laborers,3.0
5041061,F,N,Y,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,47.84,5.85,1,0,0,0,Sales staff,1.0
5041062,F,N,Y,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,47.84,5.85,1,0,0,0,Sales staff,1.0
5041067,F,N,Y,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,47.84,5.85,1,0,0,0,Sales staff,1.0
5041068,F,N,Y,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,47.84,5.85,1,0,0,0,Sales staff,1.0
5041070,F,Y,Y,0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,55.52,-1000.67,1,0,1,0,,2.0
5041072,F,N,N,0,112500.0,State servant,Secondary / secondary special,Single / not married,With parents,29.25,4.18,1,0,0,0,Security staff,1.0
5041086,M,Y,Y,0,189000.0,Working,Higher education,Married,House / apartment,51.33,0.93,1,0,1,0,Drivers,2.0
5041089,M,Y,Y,0,189000.0,Working,Higher education,Married,House / apartment,51.33,0.93,1,0,1,0,Drivers,2.0
5041099,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.47,-1000.67,1,0,0,0,,2.0
5041102,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.47,-1000.67,1,0,0,0,,2.0
5041104,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.47,-1000.67,1,0,0,0,,2.0
5041107,F,N,N,0,117000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,63.17,-1000.67,1,0,0,0,,1.0
5041108,F,N,N,0,117000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,63.17,-1000.67,1,0,0,0,,1.0
5041113,M,Y,Y,0,405000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,50.46,9.27,1,1,1,0,Laborers,1.0
5041116,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,46.66,1.76,1,0,0,0,Core staff,1.0
5041124,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,46.66,1.76,1,0,0,0,Core staff,1.0
5041126,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,46.66,1.76,1,0,0,0,Core staff,1.0
