ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,YEARS_BIRTH,YEARS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5029076,F,N,Y,1,135000.0,Working,Incomplete higher,Separated,House / apartment,27.82,1.64,1,0,0,0,Sales staff,2.0
5029079,F,N,Y,1,135000.0,Working,Incomplete higher,Separated,House / apartment,27.82,1.64,1,0,0,0,Sales staff,2.0
5029080,F,N,Y,1,135000.0,Working,Incomplete higher,Separated,House / apartment,27.82,1.64,1,0,0,0,Sales staff,2.0
5029083,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,46.98,2.31,1,0,0,1,Security staff,2.0
5029085,F,N,Y,0,153000.0,Commercial associate,Incomplete higher,Married,House / apartment,25.65,2.89,1,0,0,1,,2.0
5029088,F,N,Y,0,153000.0,Commercial associate,Incomplete higher,Married,House / apartment,25.65,2.89,1,0,0,1,,2.0
5029089,F,N,Y,0,153000.0,Commercial associate,Incomplete higher,Married,House / apartment,25.65,2.89,1,0,0,1,,2.0
5029090,F,N,Y,0,153000.0,Commercial associate,Incomplete higher,Married,House / apartment,25.65,2.89,1,0,0,1,,2.0
5029091,F,N,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,61.78,-1000.67,1,0,0,0,,2.0
5029103,M,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,31.68,8.07,1,0,0,1,Managers,4.0
5029107,M,Y,N,1,315000.0,State servant,Secondary / secondary special,Married,House / apartment,36.25,9.98,1,0,0,1,High skill tech staff,3.0
5029109,M,Y,N,1,315000.0,State servant,Secondary / secondary special,Married,House / apartment,36.25,9.98,1,0,0,1,High skill tech staff,3.0
5029110,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.33,-1000.67,1,0,0,0,,2.0
5029111,F,Y,Y,2,225000.0,State servant,Higher education,Married,House / apartment,40.36,12.65,1,0,0,0,Medicine staff,4.0
5029113,F,Y,Y,2,225000.0,State servant,Higher education,Married,House / apartment,40.36,12.65,1,0,0,0,Medicine staff,4.0
5029116,F,Y,Y,2,225000.0,State servant,Higher education,Married,House / apartment,40.36,12.65,1,0,0,0,Medicine staff,4.0
5029117,F,Y,Y,2,225000.0,State servant,Higher education,Married,House / apartment,40.36,12.65,1,0,0,0,Medicine staff,4.0
5029121,F,N,Y,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,45.72,1.64,1,0,0,0,Cleaning staff,2.0
5029125,F,N,Y,0,123750.0,Working,Secondary / secondary special,Married,House / apartment,45.72,1.64,1,0,0,0,Cleaning staff,2.0
5029131,F,N,Y,1,337500.0,State servant,Higher education,Separated,House / apartment,28.57,4.64,1,0,0,0,Core staff,2.0
5029132,F,N,Y,1,337500.0,State servant,Higher education,Separated,House / apartment,28.57,4.64,1,0,0,0,Core staff,2.0
5029133,F,N,Y,1,337500.0,State servant,Higher education,Separated,House / apartment,28.57,4.64,1,0,0,0,Core staff,2.0
5029136,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,38.27,6.06,1,0,0,1,Managers,2.0
5029137,F,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.44,8.48,1,1,0,0,Managers,2.0
5029138,F,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.44,8.48,1,1,0,0,Managers,2.0
5029141,F,N,Y,0,162000.0,Working,Secondary / secondary special,Single / not married,House / apartment,55.13,6.61,1,0,0,0,Cooking staff,1.0
5029144,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.88,-1000.67,1,0,1,0,,2.0
5029151,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,48.84,23.04,1,1,1,0,Laborers,2.0
5029152,F,N,Y,1,67500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,49.17,0.52,1,0,0,0,,3.0
5029157,M,N,N,0,202500.0,Working,Higher education,Married,House / apartment,34.37,9.61,1,1,0,0,Core staff,2.0
5029163,F,N,Y,3,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,31.99,9.19,1,0,0,0,Laborers,5.0
5029171,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,36.07,8.19,1,0,1,0,Managers,2.0
5029172,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,58.01,-1000.67,1,0,0,0,,2.0
5029175,M,N,N,0,202500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,48.33,9.11,1,0,0,0,Laborers,1.0
5029177,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,41.72,12.2,1,0,0,0,,2.0
5029178,F,N,Y,0,193500.0,Pensioner,Higher education,Married,House / apartment,56.35,-1000.67,1,0,0,0,,2.0
5029180,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.88,2.36,1,0,0,0,Security staff,2.0
5029182,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,27.09,6.27,1,0,0,0,Managers,2.0
5029187,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,61.63,-1000.67,1,0,0,0,,2.0
5029190,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,36.28,6.03,1,1,1,0,Sales staff,2.0
5029193,F,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.55,22.62,1,0,0,0,Core staff,3.0
5029195,F,N,Y,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,49.67,1.69,1,0,0,0,Laborers,2.0
5029198,F,N,Y,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,34.51,3.02,1,1,1,0,Laborers,3.0
5029199,M,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,51.77,4.55,1,0,0,0,Laborers,2.0
5029205,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,60.59,-1000.67,1,0,1,0,,2.0
5029211,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,60.59,-1000.67,1,0,1,0,,2.0
5029212,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,60.59,-1000.67,1,0,1,0,,2.0
5029214,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,59.73,6.97,1,1,1,0,Laborers,2.0
5029216,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,59.73,6.97,1,1,1,0,Laborers,2.0
5029222,F,Y,Y,0,108000.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.52,-1000.67,1,0,0,0,,2.0
5029223,F,Y,Y,0,108000.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.52,-1000.67,1,0,0,0,,2.0
5029225,F,Y,Y,0,144000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,58.65,-1000.67,1,0,1,0,,2.0
5029227,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,53.17,12.47,1,0,1,0,Laborers,2.0
5029231,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,53.17,12.47,1,0,1,0,Laborers,2.0
5029232,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,53.17,12.47,1,0,1,0,Laborers,2.0
5029236,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,63.39,-1000.67,1,0,0,0,,1.0
5029240,F,N,N,0,247500.0,Pensioner,Higher education,Married,House / apartment,57.37,-1000.67,1,0,1,0,,2.0
5029248,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.8,0.3,1,0,0,0,Drivers,2.0
5029254,M,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,38.42,11.73,1,1,0,0,Laborers,2.0
5029259,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,36.87,2.72,1,0,0,0,Drivers,4.0
5029263,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,36.87,2.72,1,0,0,0,Drivers,4.0
5029271,F,N,N,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,28.62,1.47,1,0,0,0,Sales staff,1.0
5029273,M,Y,Y,0,116653.5,Commercial associate,Secondary / secondary special,Married,House / apartment,25.4,4.55,1,1,1,0,Laborers,2.0
5029276,F,N,N,0,220500.0,Working,Secondary / secondary special,Married,House / apartment,41.45,0.47,1,0,0,0,,2.0
5029279,F,N,N,0,220500.0,Working,Secondary / secondary special,Married,House / apartment,41.45,0.47,1,0,0,0,,2.0
5029282,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,64.66,-1000.67,1,0,1,0,,1.0
5029284,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,64.66,-1000.67,1,0,1,0,,1.0
5029286,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,64.66,-1000.67,1,0,1,0,,1.0
5029288,F,N,N,0,265500.0,Pensioner,Secondary / secondary special,Married,House / apartment,56.99,-1000.67,1,0,0,0,,2.0
5029294,F,N,N,0,265500.0,Pensioner,Secondary / secondary special,Married,House / apartment,56.99,-1000.67,1,0,0,0,,2.0
5029295,F,N,N,0,265500.0,Pensioner,Secondary / secondary special,Married,House / apartment,56.99,-1000.67,1,0,0,0,,2.0
5029296,F,N,N,0,265500.0,Pensioner,Secondary / secondary special,Married,House / apartment,56.99,-1000.67,1,0,0,0,,2.0
5029297,F,N,N,0,265500.0,Pensioner,Secondary / secondary special,Married,House / apartment,56.99,-1000.67,1,0,0,0,,2.0
5029298,F,Y,Y,1,247500.0,Working,Incomplete higher,Married,House / apartment,38.48,0.97,1,0,0,0,Sales staff,3.0
5029300,F,Y,Y,1,247500.0,Working,Incomplete higher,Married,House / apartment,38.48,0.97,1,0,0,0,Sales staff,3.0
5029304,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,42.67,0.38,1,0,0,0,Drivers,4.0
5029305,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,42.67,0.38,1,0,0,0,Drivers,4.0
5029306,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,42.67,0.38,1,0,0,0,Drivers,4.0
5029308,M,Y,Y,2,180000.0,State servant,Secondary / secondary special,Married,With parents,45.81,5.38,1,0,1,0,Laborers,4.0
5029309,M,Y,Y,2,180000.0,State servant,Secondary / secondary special,Married,With parents,45.81,5.38,1,0,1,0,Laborers,4.0
5029312,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,42.43,6.72,1,0,0,0,Laborers,2.0
5029313,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,42.43,6.72,1,0,0,0,Laborers,2.0
5029317,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,42.32,0.63,1,0,0,0,Sales staff,2.0
5029321,F,N,Y,0,40500.0,Pensioner,Secondary / secondary special,Married,House / apartment,49.88,-1000.67,1,0,1,0,,2.0
5029322,F,N,Y,0,40500.0,Pensioner,Secondary / secondary special,Married,House / apartment,49.88,-1000.67,1,0,1,0,,2.0
5029331,F,N,N,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,32.81,3.8,1,0,0,0,Sales staff,1.0
5029344,F,N,Y,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,55.1,-1000.67,1,0,0,0,,2.0
5029350,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,29.98,1.13,1,0,0,0,Drivers,2.0
5029351,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,29.98,1.13,1,0,0,0,Drivers,2.0
5029352,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,29.98,1.13,1,0,0,0,Drivers,2.0
5029354,F,Y,Y,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,39.45,3.47,1,0,0,1,Sales staff,1.0
5029356,F,Y,Y,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,39.45,3.47,1,0,0,1,Sales staff,1.0
5029357,M,Y,Y,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,36.89,2.3,1,0,1,0,Managers,4.0
5029359,M,Y,Y,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,36.89,2.3,1,0,1,0,Managers,4.0
5029363,M,Y,Y,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,36.89,2.3,1,0,1,0,Managers,4.0
5029366,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,37.35,4.64,1,0,1,0,Core staff,4.0
5029367,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,37.35,4.64,1,0,1,0,Core staff,4.0
5029368,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,37.35,4.64,1,0,1,0,Core staff,4.0
5029369,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,37.35,4.64,1,0,1,0,Core staff,4.0
5029376,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,56.83,-1000.67,1,0,0,0,,2.0
5029377,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,57.11,-1000.67,1,0,0,0,,2.0
5029378,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,57.11,-1000.67,1,0,0,0,,2.0
5029380,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,57.11,-1000.67,1,0,0,0,,2.0
5029389,F,Y,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,34.5,8.64,1,0,0,0,,2.0
5029397,M,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,27.88,2.13,1,1,0,0,Sales staff,2.0
5029398,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,52.4,-1000.67,1,0,0,0,,2.0
5029400,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,52.4,-1000.67,1,0,0,0,,2.0
5029408,F,N,N,0,90000.0,State servant,Secondary / secondary special,Married,Rented apartment,47.16,3.13,1,0,0,0,Core staff,2.0
5029409,F,N,N,0,90000.0,State servant,Secondary / secondary special,Married,Rented apartment,47.16,3.13,1,0,0,0,Core staff,2.0
5029411,F,N,N,0,90000.0,State servant,Secondary / secondary special,Married,Rented apartment,47.16,3.13,1,0,0,0,Core staff,2.0
5029412,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,30.7,6.89,1,0,0,1,Core staff,3.0
5029417,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,30.7,6.89,1,0,0,1,Core staff,3.0
5029418,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,30.7,6.89,1,0,0,1,Core staff,3.0
5029419,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,30.7,6.89,1,0,0,1,Core staff,3.0
5029420,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,30.7,6.89,1,0,0,1,Core staff,3.0
5029421,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,30.7,6.89,1,0,0,1,Core staff,3.0
5029422,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,30.7,6.89,1,0,0,1,Core staff,3.0
5029423,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,30.7,6.89,1,0,0,1,Core staff,3.0
5029424,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,30.7,6.89,1,0,0,1,Core staff,3.0
5029429,F,N,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,44.57,3.72,1,0,0,0,Sales staff,1.0
5029430,F,N,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,44.57,3.72,1,0,0,0,Sales staff,1.0
5029431,F,N,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,44.57,3.72,1,0,0,0,Sales staff,1.0
5029437,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,47.68,8.64,1,0,1,0,Core staff,2.0
5029439,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,47.68,8.64,1,0,1,0,Core staff,2.0
5029440,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,47.68,8.64,1,0,1,0,Core staff,2.0
5029441,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,47.68,8.64,1,0,1,0,Core staff,2.0
5029449,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,47.68,8.64,1,0,1,0,Core staff,2.0
5029456,F,Y,Y,1,112500.0,Commercial associate,Higher education,Civil marriage,House / apartment,28.91,8.22,1,0,0,1,Core staff,3.0
5029457,F,Y,Y,1,112500.0,Commercial associate,Higher education,Civil marriage,House / apartment,28.91,8.22,1,0,0,1,Core staff,3.0
5029459,F,Y,Y,1,112500.0,Commercial associate,Higher education,Civil marriage,House / apartment,28.91,8.22,1,0,0,1,Core staff,3.0
5029460,F,Y,Y,1,112500.0,Commercial associate,Higher education,Civil marriage,House / apartment,28.91,8.22,1,0,0,1,Core staff,3.0
5029464,F,Y,Y,1,112500.0,Commercial associate,Higher education,Civil marriage,House / apartment,28.91,8.22,1,0,0,1,Core staff,3.0
5029465,F,Y,Y,1,112500.0,Commercial associate,Higher education,Civil marriage,House / apartment,28.91,8.22,1,0,0,1,Core staff,3.0
5029470,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,55.81,-1000.67,1,0,0,0,,1.0
5029471,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,55.81,-1000.67,1,0,0,0,,1.0
5029478,M,Y,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,44.76,7.47,1,1,1,0,,2.0
5029481,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,40.5,5.22,1,0,0,0,Laborers,1.0
5029485,F,Y,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,57.4,10.55,1,0,0,1,Managers,2.0
5029487,F,Y,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,57.4,10.55,1,0,0,1,Managers,2.0
5029490,F,Y,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,57.4,10.55,1,0,0,1,Managers,2.0
5029499,F,N,Y,0,67500.0,Working,Higher education,Married,House / apartment,33.65,4.13,1,0,0,1,,2.0
5029501,F,N,Y,0,67500.0,Working,Higher education,Married,House / apartment,33.65,4.13,1,0,0,1,,2.0
5029505,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,62.25,-1000.67,1,0,1,0,,2.0
5029507,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,62.25,-1000.67,1,0,1,0,,2.0
5029512,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.48,2.38,1,0,0,0,,2.0
5029516,M,Y,Y,0,153000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,51.67,4.05,1,1,1,0,Drivers,2.0
5029521,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,52.75,23.15,1,0,0,0,,2.0
5029528,M,N,N,1,225000.0,Commercial associate,Higher education,Married,Municipal apartment,51.99,1.88,1,0,0,0,Cooking staff,3.0
5029529,M,Y,Y,0,112500.0,Pensioner,Lower secondary,Married,House / apartment,59.5,-1000.67,1,0,1,0,,2.0
5029533,F,N,N,1,81000.0,Working,Higher education,Married,House / apartment,28.46,1.8,1,0,0,1,Core staff,3.0
5029537,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,35.02,3.3,1,0,0,0,Core staff,2.0
5029538,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,35.02,3.3,1,0,0,0,Core staff,2.0
5029540,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,54.82,0.8,1,1,1,0,Sales staff,1.0
5029541,F,Y,Y,1,133650.0,Commercial associate,Secondary / secondary special,Married,House / apartment,39.99,5.38,1,0,0,0,,3.0
5029544,F,Y,Y,1,133650.0,Commercial associate,Secondary / secondary special,Married,House / apartment,39.99,5.38,1,0,0,0,,3.0
5029546,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,55.64,14.73,1,0,0,0,Managers,3.0
5029549,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,55.64,14.73,1,0,0,0,Managers,3.0
5029552,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,65.07,-1000.67,1,0,0,0,,1.0
5029554,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,65.07,-1000.67,1,0,0,0,,1.0
5029558,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,65.07,-1000.67,1,0,0,0,,1.0
5029561,F,Y,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,36.59,7.47,1,0,0,0,Laborers,1.0
5029567,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.98,10.47,1,0,1,0,Sales staff,2.0
5029568,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.98,10.47,1,0,1,0,Sales staff,2.0
5029572,F,N,Y,3,337500.0,Commercial associate,Higher education,Married,House / apartment,30.77,0.55,1,0,0,0,Core staff,5.0
5029574,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,43.76,5.55,1,0,0,1,Drivers,2.0
5029576,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,43.76,5.55,1,0,0,1,Drivers,2.0
5029577,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,43.76,5.55,1,0,0,1,Drivers,2.0
5029580,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,41.65,5.05,1,1,1,0,Core staff,2.0
5029581,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,41.65,5.05,1,1,1,0,Core staff,2.0
5029582,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,41.65,5.05,1,1,1,0,Core staff,2.0
5029583,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,41.65,5.05,1,1,1,0,Core staff,2.0
5029587,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,51.01,5.22,1,0,0,0,Managers,2.0
5029590,M,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,62.96,-1000.67,1,0,1,0,,2.0
5029593,F,N,Y,1,139500.0,Pensioner,Lower secondary,Married,House / apartment,59.55,-1000.67,1,0,0,0,,3.0
5029594,F,N,Y,1,139500.0,Pensioner,Lower secondary,Married,House / apartment,59.55,-1000.67,1,0,0,0,,3.0
5029596,F,N,Y,1,139500.0,Pensioner,Lower secondary,Married,House / apartment,59.55,-1000.67,1,0,0,0,,3.0
5029597,F,N,Y,1,139500.0,Pensioner,Lower secondary,Married,House / apartment,59.55,-1000.67,1,0,0,0,,3.0
5029604,F,Y,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,41.54,19.56,1,0,0,0,Core staff,1.0
5029605,F,Y,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,41.54,19.56,1,0,0,0,Core staff,1.0
5029618,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,43.62,2.63,1,0,0,0,Waiters/barmen staff,2.0
5029619,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,43.62,2.63,1,0,0,0,Waiters/barmen staff,2.0
5029622,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,62.04,14.47,1,0,0,0,Cleaning staff,1.0
5029624,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,With parents,22.03,3.89,1,0,1,1,Sales staff,3.0
5029626,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,With parents,22.03,3.89,1,0,1,1,Sales staff,3.0
5029627,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,With parents,22.03,3.89,1,0,1,1,Sales staff,3.0
5029628,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,55.51,-1000.67,1,0,1,0,,2.0
5029630,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.44,15.48,1,0,1,1,,2.0
5029631,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.44,15.48,1,0,1,1,,2.0
5029639,F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,33.67,2.88,1,0,0,0,,2.0
5029641,F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,33.67,2.88,1,0,0,0,,2.0
5029642,F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,33.67,2.88,1,0,0,0,,2.0
5029643,F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,33.67,2.88,1,0,0,0,,2.0
5029647,M,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,38.37,2.38,1,1,0,0,Laborers,4.0
5029649,F,N,Y,1,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,24.19,1.47,1,0,0,0,,3.0
5029657,F,N,Y,0,630000.0,Working,Higher education,Separated,House / apartment,60.28,4.22,1,1,1,0,Accountants,1.0
5029668,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,50.41,5.89,1,0,0,0,Laborers,2.0
5029669,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,50.41,5.89,1,0,0,0,Laborers,2.0
5029675,M,Y,Y,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,36.07,2.8,1,0,0,0,Drivers,3.0
5029676,M,Y,Y,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,36.07,2.8,1,0,0,0,Drivers,3.0
5029682,F,Y,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,54.68,15.56,1,0,0,0,Accountants,2.0
5029687,F,Y,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,54.68,15.56,1,0,0,0,Accountants,2.0
5029688,F,Y,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,54.68,15.56,1,0,0,0,Accountants,2.0
5029689,F,Y,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,54.68,15.56,1,0,0,0,Accountants,2.0
5029690,F,Y,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,54.68,15.56,1,0,0,0,Accountants,2.0
5029691,F,Y,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,54.68,15.56,1,0,0,0,Accountants,2.0
5029699,M,N,Y,1,202500.0,Working,Higher education,Separated,House / apartment,49.55,3.3,1,0,0,0,Security staff,2.0
5029701,M,N,Y,1,202500.0,Working,Higher education,Separated,House / apartment,49.55,3.3,1,0,0,0,Security staff,2.0
5029705,M,N,Y,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,34.58,1.8,1,1,0,0,Laborers,2.0
5029706,M,N,Y,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,34.58,1.8,1,1,0,0,Laborers,2.0
5029707,M,N,Y,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,34.58,1.8,1,1,0,0,Laborers,2.0
